UI_20150317_000001	{@st41b}Aprender Atributos{nl}dos Mestres de cada classe.{/}
UI_20150317_000002	{@st43}Lista de Atributos {/}
UI_20150317_000003	{@st59}Fechar Lista de Atributos {/}
UI_20150317_000004	{@st43}Aprender Atributos{/}
UI_20150317_000005	{@st59}Fechar Atributos{/}
UI_20150317_000006	{@st41b}Capital{/}
UI_20150317_000007	Minhas Conquistas
UI_20150317_000008	Classificação do Servidor
UI_20150317_000009	{@st59}Um evento inesperado está disponível.{/}
UI_20150317_000010	{@st59}Tem uma nova mensagem de Ajuda{/}
UI_20150317_000011	{@st41}Você quer mesmo confeccionar esse tipo de flecha?{/}
UI_20150317_000012	{@st41b}Uma vez{/}
UI_20150317_000013	{@st41b}Tudo{/}
UI_20150317_000014	{@st41b}Pausar{/}
UI_20150317_000015	{@st43}Diário de Aventura{/}
UI_20150317_000016	{@st43}Casa de Leilões{/}
UI_20150317_000017	{@st59}Fechar Casa de Leilões{/}
UI_20150317_000018	{memo X}{@st41b}Itens Vendidos: ×%s, Itens Não Vendidos:
UI_20150317_000019	{@st43}{s22}Leilão de Item{/}
UI_20150317_000020	{@st59}Fechar Informações da Quest{/}
UI_20150317_000021	Avaliar
UI_20150317_000022	{@st41b}Tempo Restante
UI_20150317_000023	3 horas 16 minutos
UI_20150317_000024	{@st41b}Preço Inicial
UI_20150317_000025	{@st41b}Lances
UI_20150317_000026	{@st41b}Preço Atual
UI_20150317_000027	{@st41b}Preço do Lance
UI_20150317_000028	{@st41b}Preço Mínimo do Lance {@st57}%s{@st41b}de prata{/}
UI_20150317_000029	{@st41b}Lance{/}
UI_20150317_000030	{@st43b}Comprar Já!{nl}{img icon_item_silver 20 20}{@st57}%s{/}
UI_20150317_000031	{@st44}Configurações de Autorização{/}
UI_20150317_000032	{@st45}Nome: %s{/}
UI_20150317_000033	{@st45}Depósito do Grupo{/}
UI_20150317_000034	{@st49}Nada
UI_20150317_000035	{@st49}Armazenar
UI_20150317_000036	{@st49}Repor
UI_20150317_000037	{@st45}Avaliar{/}
UI_20150317_000038	{@st49}Criar
UI_20150317_000039	{@st49}Excluir
UI_20150317_000040	{@st44}Salvar{/}
UI_20150317_000041	{@st44}Cancelar{/}
UI_20150317_000042	{@st43}{s22}Loja de Cabelo{/}
UI_20150317_000043	{@st59}Penteado Anterior{/}
UI_20150317_000044	{@st59}Próximo penteado{/}
UI_20150317_000045	{@st41b} Mudar {s18} (requer 100 iCoins) {/}
UI_20150317_000046	{@st59}Mudar para penteado selecionado.{/}
UI_20150317_000047	{@st41}Cancelar
UI_20150317_000048	{@st43}Mercado Negro{/}
UI_20150317_000049	Nome do Livro
UI_20150317_000050	{@St59}Parar leitura{/}
UI_20150317_000051	{@st59}Página Anterior{/}
UI_20150317_000052	{@st59}Próxima Página{/}
UI_20150317_000053	{@st47}%s apareceu!
UI_20150317_000054	{@st43}Pontuação{/}
UI_20150317_000055	Dano Recebido
UI_20150317_000056	Bônus de Técnica
UI_20150317_000057	Bônus de Evasão
UI_20150317_000058	Remover Tempo
UI_20150317_000059	Pontuação Total
UI_20150317_000060	{@st42}Tempo Transcorrido
UI_20150317_000061	10 minutos
UI_20150317_000062	10 segundos
UI_20150317_000063	{memo X}{@st44}Concluir
UI_20150317_000064	{@st59}Fechar Vendedora Automática{/}
UI_20150317_000065	{@st43}Vendedora Automática de Bônus
UI_20150317_000066	Nome da Vendedora Automática
UI_20150317_000067	{memo X}{@st43}Registrar
UI_20150317_000068	{memo X}{@st43}Cancelar
UI_20150317_000069	Vendedora Automática de Bônus
UI_20150317_000070	{@st59}Fechar a Vendedora Automática de Bônus.
UI_20150317_000071	{@st59}Vendedora Automática de Bônus{nl} - Você gasta prata para receber bônus de outro jogador.
UI_20150317_000072	Menu de Transporte
UI_20150317_000073	{ol}{s22}Desembarcar{/}
UI_20150317_000074	Invocar
UI_20150317_000075	{@st43}Configurações do Jogo{/}
UI_20150317_000076	{@st64}Use as teclas direcionais para selecionar uma célula!
UI_20150317_000077	{@st43}Informações de Progresso {/}
UI_20150317_000078	{@st43}Selecionar Classe
UI_20150317_000079	Psiônico
UI_20150317_000080	{@st42}%s Círculo {/}
UI_20150317_000081	Quantos círculos
UI_20150317_000082	Exibe uma descrição resumida da classe.
UI_20150317_000083	{memo X}{@st41b}Ataque {@sti7}%s{/}
UI_20150317_000084	{memo X}{@st41b}Apoio {@sti7}%s{/}
UI_20150317_000085	{memo X}{@st41b}Dificuldade{@sti7}%s{/}
UI_20150317_000086	{@st59}Fechar Informações da Classe{/}
UI_20150317_000087	Alerta de Progresso
UI_20150317_000088	{@st43} Progresso
UI_20150317_000089	{@sti7}{s14} Personagem {/}
UI_20150317_000090	{@sti8}{s14} Classe {/}
UI_20150317_000091	{@st44}Chat{/}
UI_20150317_000092	Para: WWWWWWWW e 1 outro
UI_20150317_000093	{memo X}Geral: /s chat {nl} Discussão: /y chat {nl} Grupo: /p chat{nl} Fofoca: /w chat de nome de usuário do personagem
UI_20150317_000094	{@st41}Chat Geral{/}
UI_20150317_000095	{@59}Sair{/}
UI_20150317_000096	{@59}Convidar{/}
UI_20150317_000097	{@st59}Tudo{/}
UI_20150317_000098	{@st59}Geral (/s chat){/}
UI_20150317_000099	{@st59}Discussão (/y chat){/}
UI_20150317_000100	{@st59}Grupo (/p chat){/}
UI_20150317_000101	{@st59}Fofoca (/w chat do nome da equipe){/}
UI_20150317_000102	{@st59}Ajustar Janela de Chat{/}
UI_20150317_000103	{@st43}{s22}Macro de Chat{/}
UI_20150317_000104	{@st43}Macro{/}
UI_20150317_000105	{@st59b}Macro {nl} {@st59s} - Como usar: {nl} 1. Arraste o ícone de gesticulação para qualquer espaço de gesticulação na parte de baixo. {nl} 2. Escreva a frase e salve. {nl} 3. Use a tecla de atalho para usar simultaneamente a frase e fazer a gesticulação. {/}
UI_20150317_000106	{@st59}Fechar Macro{/}
UI_20150317_000107	{@st41b}Salvar {/}
UI_20150317_000108	{@st59}Salvar alterações{/}
UI_20150317_000109	{@st41b}Cancelar {/}
UI_20150317_000110	{@st59}Cancelar alterações{/}
UI_20150317_000111	{@st42}Configurações de Chat 
UI_20150317_000112	{@st42}Transparência
UI_20150317_000113	Mostrar balão de chat
UI_20150317_000114	Mostrar discussões na parte de cima
UI_20150317_000115	{@st43}Lista de Trapaças{/}
UI_20150317_000116	{memo X}{@st42b}Item{/}
UI_20150317_000117	{memo X}{@st42b}Monstro{/}
UI_20150317_000118	{memo X}{@st42b}Mover mapa{/}
UI_20150317_000119	{memo X}{@st42b}Ordem de Combate{/}
UI_20150317_000120	{@st41b}Fechar{/}
UI_20150317_000121	{s16}{b}Criar itens clicando no botão Criar ou clicando duas vezes.
UI_20150317_000122	{memo X}{s16}{b}ea
UI_20150317_000123	{memo X}{s16}{b}Nv
UI_20150317_000124	{@st41b}Procurar{/}
UI_20150317_000125	{s16}{b}Invocar monstros clicando no botão Criar ou clicando duas vezes.
UI_20150317_000126	{memo X}{s16}{b}ea
UI_20150317_000127	{s16}{b}Selecionar uma área desejada.
UI_20150317_000128	{s18}{b}Exibir Minimapa{/}
UI_20150317_000129	{@st41b}Lista de Ferramentas{/}
UI_20150317_000130	{@st59b}Coleção {nl}{@st59s}- Compre o Deck de Coleção para adicionar os itens colecionáveis à sua coleção. {nl} - A tecla de atalho de coleção será ativada ao usar o Item do Deck de Coleção. {nl} {/}
UI_20150317_000131	{@st59}Fechar Informações da Coleção{/}
UI_20150317_000132	{@st43}Coleção{/}
UI_20150317_000133	{@st43}Spray de Cor{/}
UI_20150317_000134	{@st49}Spray de Cor{/}
UI_20150317_000135	{@st49}Cor{/}
UI_20150317_000136	{@st49}Restante{/}
UI_20150317_000137	{@st49}Pincel{/}
UI_20150317_000138	{@st49}{a END_EDIT_SPRAY}Desenhar{/}{/}
UI_20150317_000139	{@st49}{a SAVE_EDIT_SPRAY}Salvar{/}{/}
UI_20150317_000140	{@st49}{a LOAD_EDIT_SPRAY}Importar{/}{/}
UI_20150317_000141	{@st49}Fechar{/}
UI_20150317_000142	{@st43} Adoção de Companheiro
UI_20150317_000143	{@st59} Digite o nome do Companheiro recém-adotado {/}
UI_20150317_000144	{@st41b}Nome{/}
UI_20150317_000145	{@st41b}Preço %s{/}
UI_20150317_000146	{@st59}Fechar Adoção de Companheiro {/}
UI_20150317_000147	{@st41b}Adotar
UI_20150317_000148	{@st59}Confirmar adoção {/}
UI_20150317_000149	{@st43}Loja de Companheiro
UI_20150317_000150	{@st59}Fechar a Loja de Companheiro{/}
UI_20150317_000151	{@st43}Outras Info. de Personagem{/}{@st42}
UI_20150317_000152	{@st59}Fechar Informações do Personagem{/}
UI_20150317_000153	{@st41b}Informações
UI_20150317_000154	{@st41b}Registro
UI_20150317_000155	Nome da Equipe
UI_20150317_000156	Nome do Personagem
UI_20150317_000157	Círculo {#ffff00}%s{/} %s Nv {#ffff00}%s{/}
UI_20150317_000158	Guerreiro
UI_20150317_000159	{memo X}Índice de Aventura {#ffff00}%s{/} (Classificação{#ffff00}%s{/}/%s)
UI_20150317_000160	Índice de Aventura {#ffff00}%s{/} ({#ffff00}Sem classificação{/})
UI_20150317_000161	Total de Conquistas: {#ffff00}%s{/}
UI_20150317_000162	Configurações
UI_20150317_000163	Remova o título da guia para excluí-la.
UI_20150317_000164	{@st49}Tudo{/}
UI_20150317_000165	{@st49}Sistema{/}
UI_20150317_000166	{@st49}Falar{/}
UI_20150317_000167	{@st49}Lutar{/}
UI_20150317_000168	{@st49}Item{/}
UI_20150317_000169	{@st43}Créditos{/}
UI_20150317_000170	{memo X}{@st43}Configurações de Travar-Alvo {/}
UI_20150317_000171	Nome de NPC
UI_20150317_000172	Comparação
UI_20150317_000173	Ilustração
UI_20150317_000174	Selecionar conversa
UI_20150317_000175	Ajuda de Texto
UI_20150317_000176	{@st41}Confecção de Item{/}
UI_20150317_000177	{@st45tw2}Confecção do item...
UI_20150317_000178	%r segundos
UI_20150317_000179	{@st41}Cancelar{/}
UI_20150317_000180	{@st45tw2}Quantidade{/}
UI_20150317_000181	{@st45tw2}Você quer confeccionar esse item?
UI_20150317_000182	{@st41}Confirmar{/}
UI_20150317_000183	Informações da Quest
UI_20150317_000184	{@st59}Cancelar Negociação{/}
UI_20150317_000185	{@st43}Negociação Pessoal{/}
UI_20150317_000186	Minha Lista de Negociações
UI_20150317_000187	Prata: %s
UI_20150317_000188	{memo X}Entrar
UI_20150317_000189	{@st41}Aceitar
UI_20150317_000190	{@st41}Confirmar
UI_20150317_000191	Lista de Negociações do Outro Jogador(%s)
UI_20150317_000192	Nome do Outro Jogador
UI_20150317_000193	{s18}{ol} {gr gradation1}Evento de Campo{/}
UI_20150317_000194	{s20}{ol}Derrote a Tribo Vubbe! Você quer participar?
UI_20150317_000195	{s20}{ol}%s Você quer participar?
UI_20150317_000196	{s20}{ol}Participantes: (1/5)
UI_20150317_000197	{s20}{ol}Participantes: (%s/%s)
UI_20150317_000198	{s20}{ol}O jogo vai começar em 1 segundo.
UI_20150317_000199	{s20}{ol}O jogo vai começar em %s segundos.
UI_20150317_000200	Não mostrar mais isso hoje.
UI_20150317_000201	Não mostrar Eventos de Campo.
UI_20150317_000202	Participar do Jogo
UI_20150317_000203	Iniciar um jogo com outros jogadores.
UI_20150317_000204	Recusar convite de jogo.
UI_20150317_000205	Pré-ajustes de Spray
UI_20150317_000206	{@st49}Selecionar{/}
UI_20150317_000207	{@st49}Cancelar{/}
UI_20150317_000208	{@st49}Excluir{/}
UI_20150317_000209	Digite o nome de arquivo para salvar.
UI_20150317_000210	{@st43}Amigos
UI_20150317_000211	{@st59}Fechar Lista de Amigos{/}
UI_20150317_000212	{@st59b}Amigo{nl}{@st59s} - Fazer amizade com outros jogadores. {nl} - Você pode conferir a situação dos amigos na guia Lista de Amigos. {nl} - Na guia Gerenciar, você pode convidar, recusar ou bloquear amigos. {/}
UI_20150317_000213	{@st41b}Mostrar amigos online{/}
UI_20150317_000214	{@st41b}Lista
UI_20150317_000215	{@st41b}Gerenciar
UI_20150317_000216	{@st41b}Enviar Solicitação de Amizade
UI_20150317_000217	{@st41b}Bloquear
UI_20150317_000218	{@st59}Procurar{/}
UI_20150317_000219	{@st44}Guilda{/}
UI_20150317_000220	Guilda
UI_20150317_000221	Lista
UI_20150317_000222	Novidades
UI_20150317_000223	Missão da Guilda
UI_20150317_000224	Integrantes Online
UI_20150317_000225	{@st44}Criar Guilda{/}
UI_20150317_000226	{@st42}Criar{/}
UI_20150317_000227	{@st42}Fechar{/}
UI_20150317_000228	{@st42}Tudo{/}
UI_20150317_000229	{@st42}Classificações do Dia{/}
UI_20150317_000230	{@st42}Classificações da Semana{/}
UI_20150317_000231	{@st56}Classificação {/}
UI_20150317_000232	{@st56}Pontos{/}
UI_20150317_000233	{@st56}Classe{/}
UI_20150317_000234	{@st56}Nome {/}
UI_20150317_000235	Página Anterior
UI_20150317_000236	Próxima Página
UI_20150317_000237	{@st42}Procurar ID{/}
UI_20150317_000238	Digite o ID para procurar
UI_20150317_000239	Fechar o Hall da Fama
UI_20150317_000240	Digite o ID para procurar
UI_20150317_000241	{memo X}{@st59} Vigor {/}
UI_20150317_000242	{@st43}Lista de Ajuda{/}
UI_20150317_000243	{@st59}Fechar Lista de Ajuda{/}
UI_20150317_000244	{@st59b}Lista de Ajuda{nl}{@st59s} - Se precisar de ajuda com qualquer coisa, leia sempre os Tópicos de Ajuda. {nl} - Selecione um tópico para ver mais informações. {/}
UI_20150317_000245	{@st43}{s22}Ajuda{/}
UI_20150317_000246	{@st47_b}{b}Tópicos de Ajuda{/}
UI_20150317_000247	{@st42b}Conteúdo de Ajuda Simples{/}
UI_20150317_000248	{@st59}Exibir detalhes{/}
UI_20150317_000249	Digite a quantidade
UI_20150317_000250	{@st59}Digite o conteúdo{/}
UI_20150317_000251	{@st41b}Confirmar
UI_20150317_000252	{@st59}Confirmar {/}
UI_20150317_000253	{@st41b}Fechar
UI_20150317_000254	{@st59}Cancelar {/}
UI_20150317_000255	{@st43}Teleporte{/}
UI_20150317_000256	{@st59}Fechar Teleporte{/}
UI_20150317_000257	{@st59b}Teleporte{nl}{@st59s} - Permite viajar rapidamente para regiões que você já visitou. {nl} - O recurso é ativado quando 2 ou mais pontos de teleporte estão disponíveis. {nl} {/}
UI_20150317_000258	{@st41}Local Atual: %s{/}
UI_20150317_000259	{@st43}{s22}Teleporte{/}
UI_20150317_000260	{@st41b}Você quer ir para essa área?{/}
UI_20150317_000261	Que tal Siauliai
UI_20150317_000262	Consumo de Moedas: 0
UI_20150317_000263	Introdução
UI_20150317_000264	{@st43}Inventário{/}
UI_20150317_000265	{@st59}Fechar Inventário{/}
UI_20150317_000266	{memo X}{@st59b}Equipamento {nl} {@st59s}- Penteado/Traje: Equipamento para mudar a aparência dos personagens. {nl} - Arma: Pode usar armas de uma ou duas mãos {nl} (pode usar sub-arma/escudo com arma de uma mão) {nl} - Armadura: Parte de Cima, Calças, Luvas, Calçados. {nl} - Acessórios: Pode equipar 1 Colar e 2 Braceletes. {nl} {/}
UI_20150317_000267	{@st59}Espaço de Modelo de Penteado 1{/}
UI_20150317_000268	{@st59}Espaço de Modelo de Penteado 2{/}
UI_20150317_000269	{@st59}Colar{/}
UI_20150317_000270	{@st59}Traje{/}
UI_20150317_000271	{@st59}Parte de Cima{/}
UI_20150317_000272	{@st59}Luvas{/}
UI_20150317_000273	{@st59}Calças{/}
UI_20150317_000274	{@st59}Calçados{/}
UI_20150317_000275	{@st59}Mão Esquerda{/}
UI_20150317_000276	{@st59}Mão Direita{/}
UI_20150317_000277	{@st59}Espaço de Bracelete 1{/}
UI_20150317_000278	{@st59}Espaço de Bracelete 2{/}
UI_20150317_000279	{@st59}Braçadeira{/}
UI_20150317_000280	{@st59}Procurar{/}
UI_20150317_000281	Peso
UI_20150317_000282	{memo X}{@st43}Bônus de Equipamento{/}
UI_20150317_000283	{@st59}Fechar IU de Consertar Item{/}
UI_20150317_000284	{memo X}{@st42}Disponível para Bônus
UI_20150317_000285	{memo X}{@st42}Consome{/}
UI_20150317_000286	{memo X}{@st42}Executar
UI_20150317_000287	{memo X}{@st42}Item Visado{/}
UI_20150317_000288	{@st59}Anel 1{/}
UI_20150317_000289	{@st43}Confecção de Item{/}
UI_20150317_000290	{@st42b}Mostrar apenas itens confeccionáveis{/}
UI_20150317_000291	{@st59}Fechar Confecção de Item {/}
UI_20150317_000292	{@st43}{s22}Dividir Item
UI_20150317_000293	{@st59}Digite a quantidade{/}
UI_20150317_000294	Barra de HP de Monstro
UI_20150317_000295	{@st44}Item de Conjunto adquirido{/}
UI_20150317_000296	Guerreiro do Teclado
UI_20150317_000297	Mortes
UI_20150317_000298	99 minutos 99 segundos
UI_20150317_000299	38.000 pontos
UI_20150317_000300	Poção de Melhoria de Velocidade
UI_20150317_000301	{@st41}Confirmar{/}
UI_20150317_000302	${@st59b} Diário de Aventura {nl}{@st59s}- Seu progresso no jogo é registrado no Diário de Aventura. {nl} - Você pode melhorar seu Índice de Aventura por meio de ações como: obter itens, caçar monstros, confeccionar e explorar o mapa.{nl}    Índice de Aventura: O total de todos os seus índices. {nl}    Desenvolvimento: 5 pontos pelos níveis de personagem e classe {nl}    Itens: Equipamento: categoria X 10 pontos, Livros: 10 pontos, Outros: 1 ponto {nl}    Monstros: 10 pontos por monstro (50 pontos por Monstro Chefe) {nl}    Mapas: 1 ponto por 10% explorado {nl}    Quests: 1 ponto por quest {nl}    Conquistas: Varia pela conquista {nl}    Confecção: 10 pontos {nl}    Coleção: 5 pontos por um deck e 45 pontos ao concluir {nl} - Dependendo do seu Índice de Aventura, você pode receber recompensas especiais de um NPC na cidade. {/}
UI_20150317_000303	{@sti7}{s22}{ds}Conquistas{/}
UI_20150317_000304	{@st42b}{#22FF22} Melhor 10% / %s Pontos{/}
UI_20150317_000305	{@st42b} Média / %s Pontos {/}
UI_20150317_000306	1º / %s Pontos
UI_20150317_000307	Classificação %s
UI_20150317_000308	%s Pontos
UI_20150317_000309	Profissão
UI_20150317_000310	Equipe
UI_20150317_000311	{@st59}Fechar Diário de Aventura{/}
UI_20150317_000312	{@st43}Classificação do Diário de Aventura{/}
UI_20150317_000313	{@st43}{s22}Classificação
UI_20150317_000314	{@st43}{s22}Nome
UI_20150317_000315	{@st43}{s22}Pontuação
UI_20150317_000316	{@st41}Detalhes{/}
UI_20150317_000317	{@st43}Iniciar Confecção{/}
UI_20150317_000318	{@st59}Iniciar confecção de item.{/}
UI_20150317_000319	{@st44}Teclado Numérico{/}
UI_20150317_000320	{@st42}Limite de tempo
UI_20150317_000321	{@st56}Abate{/}
UI_20150317_000322	{@st56}Abate Brutal{/}
UI_20150317_000323	{@st56}Tiro{/}
UI_20150317_000324	{@st56}Morte{/}
UI_20150317_000325	Poder de Feitiço
UI_20150317_000326	Defesa
UI_20150317_000327	Resistência a Magia
UI_20150317_000328	Taxa de Ataque Crítico
UI_20150317_000329	${@st43}Soquete{/}
UI_20150317_000330	{@st59}Fechar Gerenciamento de Soquete{/}
UI_20150317_000331	Insira os itens
UI_20150317_000332	Potencial
UI_20150317_000333	{memo X}Custo de soquete adicional: {#ff9933}%s{/}{nl}Custo de extração de joia: {#ff9933}%s{/}
UI_20150317_000334	{@st41b}Adicionar Soquete
UI_20150317_000335	{@st41b}Extrair Joia
UI_20150317_000336	{@st41}Confeccionar{/}
UI_20150317_000337	{@st41}%s %sea
UI_20150317_000338	Mapa da Área
UI_20150317_000339	{memo X}Área Explorada: 95,5%
UI_20150317_000340	{memo X}{@st45tw}Área Explorada %s% {/}
UI_20150317_000341	{@st59}Fechar mapa (M){/}
UI_20150317_000342	{@st41}Mapa{/}
UI_20150317_000343	Shift(remover), Ctrl(encher metade)
UI_20150317_000344	{ol}Título
UI_20150317_000345	{@st41}Adicionar{/}
UI_20150317_000346	{@st41}Excluir{/}
UI_20150317_000347	{@st41}Salvar{/}
UI_20150317_000348	{@st41}Automático{/}
UI_20150317_000349	{@st41}Restaurar{/}
UI_20150317_000350	{@st59}Definir quantidade.{/}
UI_20150317_000351	{ol}Grupo
UI_20150317_000352	{ol}Mensagem
UI_20150317_000353	{ol}Som
UI_20150317_000354	{@st41}Criar Minimapa{/}
UI_20150317_000355	{@st55}Mapa da Área
UI_20150317_000356	{@st43}{s22}Mercado{/}
UI_20150317_000357	{@st43}{s24}Mercado{/}
UI_20150317_000358	{@st42b}Filtro{/}
UI_20150317_000359	{@st42b}Tipo{/}
UI_20150317_000360	{@st42b}Req. Nv{/}
UI_20150317_000361	{@st42b}Melhorar Nv{/}
UI_20150317_000362	{@st42b}Nome
UI_20150317_000363	{@st41b}Armário de Itens%s
UI_20150317_000364	{@st41b}Vender
UI_20150317_000365	{@st41b}Procurar
UI_20150317_000366	{@st59}Fechar Mercado{/}
UI_20150317_000367	{@st42b}Ordenar
UI_20150317_000368	{@st41b}Itens para Vender
UI_20150317_000369	{@st43}{s22}Armário de Itens
UI_20150317_000370	{@st41b}Receber Tudo
UI_20150317_000371	{@st41b}Receber
UI_20150317_000372	{@st43}{s22}Vender
UI_20150317_000373	{@st42b}Quantidade
UI_20150317_000374	{@st42b}Preço
UI_20150317_000375	{@st42b}Ocultar Nome do Vendedor{/}
UI_20150317_000376	{@st41b}Adicionar
UI_20150317_000377	Moeda Quadrada
UI_20150317_000378	Alguém matou alguém
UI_20150317_000379	{@st43}Minijogos{/}
UI_20150317_000380	{@st49}Disparar Catapulta{/}
UI_20150317_000381	{@st44}Controlar direção{/}
UI_20150317_000382	{@st44}Disparar{/}
UI_20150317_000383	Minijogo
UI_20150317_000384	{s18}{ol}{gr gradation1}Minijogo de esconde-esconde{/}
UI_20150317_000385	{s16}Você quer participar do minijogo?
UI_20150317_000386	{s16}Participantes: (0/5)
UI_20150317_000387	{s16}Participantes: (%s /%s)
UI_20150317_000388	{s16}O jogo vai começar em 1 segundo.
UI_20150317_000389	{s16}O jogo vai começar em %s segundos.
UI_20150317_000390	{@st59}Aproximar{/}
UI_20150317_000391	{@st59}Afastar{/}
UI_20150317_000392	{@st59}Mapa (M){/}
UI_20150317_000393	{@st42b}Mapa da Área
UI_20150317_000394	{@st44}Sintetizador de Item{/}
UI_20150317_000395	{s16}{#FFcc66}{ol}Selecione o item que deseja criar{/}{/}
UI_20150317_000396	{s16}{#FFcc66}{ol}Arraste os ingredientes até os espaços
UI_20150317_000397	{@st42}Criar{/}
UI_20150317_000398	{@st42} Cancelar {/}
UI_20150317_000399	Informações de %s
UI_20150317_000400	Kepa ou ...
UI_20150317_000401	{@st41}{Details}
UI_20150317_000402	{s20}{#050505}Descrição do Monstro Descrição do Monstro Descrição do Monstro Descrição do Monstro
UI_20150317_000403	{@st41} Abate {/}
UI_20150317_000404	{@st41} Abate Brutal {/}
UI_20150317_000405	{@st41} Abate Normal {/}
UI_20150317_000406	{@st41} Área {/}
UI_20150317_000407	{@st41} Item {/}
UI_20150317_000408	{@st41} Conquista {/}
UI_20150317_000409	Objeto
UI_20150317_000410	{@st43}Necronomicon{/}
UI_20150317_000411	{@st59}Fechar IU do Necronomicon{/}
UI_20150317_000412	{memo X}{@st59}Não quero nem pensar.{/}
UI_20150317_000413	Criatura Invocada: {#ffcc33}%s{/}
UI_20150317_000414	{memo X}Morto-Vivo Feliz
UI_20150317_000415	{memo X}Habilidade: %s
UI_20150317_000416	{memo X}Habilidade 1, Habilidade 2
UI_20150317_000417	{memo X}Fragmentos necessários: %s
UI_20150317_000418	{memo X}Animal 60 / Inseto 20/ Mutante 10
UI_20150317_000419	Quantidade de Fragmentos
UI_20150317_000420	{memo X}Pedaços 1
UI_20150317_000421	{memo X}Pedaços 2
UI_20150317_000422	{memo X}Pedaços 3
UI_20150317_000423	Parabéns! Você subiu de nível.
UI_20150317_000424	Alerta de Item
UI_20150317_000425	{@st64}Detalhes{/}
UI_20150317_000426	Como Jogar
UI_20150317_000427	${@st42b}          Mover uma vez com cada uma das teclas{/}
UI_20150317_000428	${@st42b}         Realizar um ataque básico{/}
UI_20150317_000429	${@st42b}                Saltar{/}
UI_20150317_000430	{@st42b}  Pressione 2 teclas direcionais para se mover na diagonal.{/}
UI_20150317_000431	Ferramenta de Mapa de Névoa
UI_20150317_000432	Ferramenta para matar monstros
UI_20150317_000433	Ferramenta para criar um minimapa
UI_20150317_000434	Ferramenta de diálogo
UI_20150317_000435	{@st43}Configurações de GM{/}
UI_20150317_000436	{@st59}Fechar Informações do Grupo{/}
UI_20150317_000437	{@st59b}Informações do Grupo{nl}{@st59s} - Clique no botão Criar Grupo na parte de baixo para iniciar um grupo. {nl} - Clique com o botão direito em outros jogadores pra enviar um convite de grupo. {nl} - Você pode fazer mudanças no grupo acessando a guia Configurações. {nl} - Defina condições específicas de procura para integrantes do grupo na lista de Grupo Público.{/}
UI_20150317_000438	{@st43}Informações do Grupo{/}
UI_20150317_000439	{@st41b}Integrantes{/}
UI_20150317_000440	{@st41b}Evento de Grupo {/}
UI_20150317_000441	{@st41b}Configurações{/}
UI_20150317_000442	{memo X}{@st41}Integrantes{/}
UI_20150317_000443	{memo X}{@st41}Requisitos para participar do grupo
UI_20150317_000444	{memo X}{@st41b}Público
UI_20150317_000445	{memo X}{@st41b}Privado
UI_20150317_000446	{memo X}Nível Necessário ~
UI_20150317_000447	{memo X}{@st41}Distribuição de Espólio
UI_20150317_000448	{memo X}{@st41b}Livre para Todos
UI_20150317_000449	{memo X}{@st41b}Todos contra Todos
UI_20150317_000450	{memo X}{@st41b}Aleatório
UI_20150317_000451	{memo X}{@st41}Distribuição de EXP 
